region_nord,region_centre,region_sud,Month Value,Year Value,Vitesse du vent Axa0 100m (m/s),Production Ã©olienne (GWh),Rayonnement solaire global (W/m2),Production solaire (GWh)
0,1,0,1,2016,40.703724696356275,227.768989,10.414089068825914,5.362512000000001
1,0,0,2,2016,68.0751293103448,685.662463,8.392758620689651,7.422182
1,0,0,2,2016,,804.6130049999999,,19.529273999999997
0,0,1,2,2016,99.47336206896549,257.555855,7.578663793103442,92.138925
0,0,1,2,2016,108.40974137931038,11.122065,6.90211206896551,70.71990500000001
0,0,1,3,2016,148.13169172932334,90.134573,3.846390977443607,63.49225
0,0,1,4,2016,235.77270833333333,4.69402,5.225458333333333,15.01286
0,0,0,5,2016,,4.199548,,7.656642
1,0,0,5,2016,213.51479838709676,311.950317,5.703508064516125,17.277712
0,1,0,5,2016,232.35717741935483,85.642142,6.346209677419353,23.414091
0,1,0,6,2016,207.5085,36.942896999999995,4.0040416666666685,23.209536
0,1,0,6,2016,218.94666666666672,62.210710999999996,5.588958333333334,43.728862
0,1,0,6,2016,222.37591666666665,63.338079,5.882583333333331,18.674556
0,0,1,6,2016,233.64904166666676,46.197897999999995,4.48316666666667,237.475297
0,0,1,6,2016,258.45250000000004,194.348959,6.323333333333332,208.72229
0,0,0,7,2016,,2.742614,,9.637277000000001
0,1,0,7,2016,252.83749999999992,28.51298,3.7962499999999983,29.775588
0,0,1,7,2016,272.31209677419366,41.607312,3.981572580645161,287.93902599999996
0,0,1,7,2016,271.65395161290337,53.835694999999994,3.311169354838709,107.062082
0,1,0,8,2016,228.31459677419357,32.583240999999994,3.715080645161291,29.456228999999997
0,0,1,8,2016,267.52278225806447,7.545025999999999,3.949153225806452,161.173116
0,1,0,9,2016,149.88329166666662,75.558904,5.69583333333333,17.659847
0,0,1,9,2016,174.70004166666675,50.563349,3.1349583333333335,81.15212
0,1,0,10,2016,110.3754838709676,130.383282,5.206532258064515,22.475811
0,1,0,10,2016,108.11362903225809,65.873888,4.500000000000002,21.088763
1,0,0,10,2016,102.88322580645165,70.712244,5.54516129032258,12.265476
0,0,0,11,2016,,6.722289,,2.348763
1,0,0,11,2016,50.240166666666696,138.760593,7.5257499999999915,4.884672
0,0,1,11,2016,84.97024999999994,9.184942,6.157708333333333,64.314701
0,1,0,12,2016,44.423185483870974,94.436058,4.6578629032258085,9.394587
0,1,0,12,2016,49.72822580645165,64.421581,3.5689516129032253,7.826356
0,0,1,12,2016,74.59866935483875,7.071022999999999,5.435322580645157,64.58824
0,0,1,12,2016,76.22451612903231,1.501485,4.64532258064516,7.604228
0,1,0,1,2017,50.05475806451614,166.13685900000002,6.017137096774187,9.591436
0,1,0,1,2017,54.49342741935486,92.084224,5.236330645161291,7.218922
1,0,0,1,2017,45.567580645161286,95.981629,6.825846774193544,4.601843
0,0,1,1,2017,67.6415322580645,126.370075,4.897903225806453,104.03116800000001
0,1,0,3,2017,122.02512096774186,204.517252,6.188467741935486,18.994319
0,1,0,3,2017,131.90157258064522,136.93957,7.343588709677423,33.547753
0,0,1,3,2017,161.29520161290318,260.680169,6.732177419354839,167.440813
0,0,1,3,2017,153.1729032258064,89.614039,3.5660483870967727,70.532253
0,0,0,4,2017,,4.76272,,8.884877000000001
0,1,0,4,2017,224.63795833333333,90.348387,6.134749999999999,25.152029000000002
0,0,1,4,2017,258.33545833333324,2.2184049999999997,4.270666666666666,17.37878
0,0,0,5,2017,,5.166935,,10.194492
1,0,0,5,2017,228.80032258064512,75.330853,5.819879032258066,16.510147
1,0,0,5,2017,226.65455645161282,326.72783799999996,5.383911290322581,17.113247
0,0,1,5,2017,261.016491935484,207.34166399999998,5.631693548387103,243.721481
0,0,1,5,2017,277.0120967741936,6.394893,4.698306451612901,165.75842600000001
1,0,0,6,2017,263.4687916666666,395.584793,5.562083333333331,19.466197
0,0,1,6,2017,303.79712500000005,1.45878,3.657875,19.052485
0,1,0,7,2017,216.70399193548386,142.529952,5.386209677419361,31.054479999999998
1,0,0,7,2017,210.5439112903226,408.146707,5.437580645161291,16.846252
1,0,0,8,2017,196.31991935483865,62.658415000000005,5.269072580645159,15.102186999999999
0,0,0,9,2017,,7.996202,,6.867814
1,0,0,9,2017,134.50175000000002,395.779358,5.723874999999996,11.764972
0,1,0,9,2017,134.47199999999992,121.03623999999999,7.137041666666662,17.242649
0,0,1,10,2017,117.01209677419355,77.28546300000001,4.3302016129032275,192.93392
1,0,0,11,2017,49.2529166666667,130.534689,7.22525,4.998467
0,0,1,11,2017,95.35425000000004,13.371282,5.3660000000000005,88.361657
1,0,0,12,2017,,825.635028,,8.273736999999999
0,0,1,12,2017,46.35350806451611,169.422507,5.963629032258062,75.945982
0,1,0,1,2018,37.53514170040486,199.66128,6.458421052631577,4.408338
1,0,0,1,2018,36.19728744939273,227.15946499999998,9.533198380566803,2.1265169999999998
1,0,0,1,2018,32.778663967611344,992.836891,8.737085020242924,1.763041
1,0,0,1,2018,,994.931507,,24.365555
0,1,0,1,2018,37.74578947368421,270.144411,10.18858299595142,4.08666
0,0,1,1,2018,47.40384615384617,226.433183,6.7276113360323855,70.71329300000001
1,0,0,2,2018,85.63370535714286,160.01703799999999,7.837991071428567,8.165754
0,0,0,3,2018,,13.467823000000001,,5.131912000000001
0,1,0,3,2018,112.80080645161287,143.409106,5.711895161290325,17.892109
1,0,0,3,2018,106.31903225806455,169.27828200000002,7.90270161290323,8.405611
0,1,0,3,2018,119.66879032258059,203.204022,7.945564516129031,37.860221
0,0,1,3,2018,130.32842741935485,221.95084900000003,6.96145161290323,225.146653
0,1,0,4,2018,183.19383333333343,142.003734,5.533750000000002,28.858087
0,1,0,4,2018,204.17274999999992,114.009795,4.888874999999999,27.834181
1,0,0,4,2018,175.69491666666661,534.0758,6.209833333333331,14.019742
0,1,0,4,2018,188.6266666666666,136.24358999999998,6.582791666666671,22.613164
0,0,1,4,2018,218.122,8.545115,6.335708333333331,158.213588
0,1,0,6,2018,265.78175000000016,83.476937,5.706749999999996,27.508905
0,0,1,7,2018,285.46713709677425,48.669956,3.127217741935484,147.191543
0,0,1,7,2018,307.15375,0.963606,3.3920161290322586,25.258097
0,0,0,8,2018,,6.5624199999999995,,10.661226
0,1,0,8,2018,238.07663194444453,65.070491,4.090486111111111,38.578134000000006
0,0,1,8,2018,244.5523958333333,64.459056,3.4122916666666665,133.28275
0,0,1,8,2018,268.2311846689894,0.76286,3.294773519163761,21.592938
0,0,0,9,2018,,7.541509,,9.221755
0,1,0,9,2018,186.6492083333333,72.260859,4.2156666666666665,34.087732
0,0,1,9,2018,204.9700833333333,165.90868999999998,4.580208333333331,246.193667
0,0,1,9,2018,207.91250000000005,5.008001999999999,4.525999999999999,176.121418
0,1,0,10,2018,111.4322891566265,139.733417,6.628313253012048,43.414346
0,1,0,10,2018,106.75855421686742,150.78725500000002,7.127550200803207,18.32
0,0,1,10,2018,120.60144578313248,155.974375,5.1640963855421695,224.097604
0,0,1,10,2018,120.3838955823292,358.943915,6.2075100401606464,155.643606
0,1,0,11,2018,64.03941666666668,173.792932,7.262375,26.503452000000003
1,0,0,12,2018,31.52608870967742,217.467543,9.275403225806453,2.0868599999999997
0,0,1,12,2018,60.01423387096777,326.482692,5.8420564516129065,73.14895
0,0,1,12,2018,47.3587096774194,120.160498,3.9990725806451617,25.731016
0,0,1,12,2018,70.56205645161282,7.860378,6.444032258064515,72.024311
0,0,1,2,2019,123.40084821428565,262.84415,5.312008928571426,166.331577
0,1,0,3,2019,138.24217741935485,329.511708,7.999798387096771,29.974959000000002
1,0,0,3,2019,117.65995967741935,1209.590817,8.71774193548388,13.003055
0,1,0,3,2019,138.80072580645157,254.114146,9.486975806451609,20.975801999999998
0,0,1,4,2019,191.03187500000007,130.618996,5.696291666666669,314.016303
0,0,1,4,2019,197.78800000000007,339.88505299999997,6.121125000000005,228.407063
0,0,1,4,2019,227.93400000000008,0.85198,4.414208333333336,20.530834
0,0,0,5,2019,,10.372814,,11.750655
0,0,1,5,2019,237.32229838709685,119.90619199999999,4.508508064516129,139.328997
0,1,0,6,2019,259.16658333333334,140.509677,5.356583333333334,42.981409
0,1,0,6,2019,247.28262500000008,95.406297,6.183041666666665,30.463890999999997
0,0,1,6,2019,314.47166666666647,5.059092,4.903749999999998,225.769912
0,0,0,7,2019,,9.292506,,13.753507
1,0,0,7,2019,265.9047580645164,433.109191,5.187540322580646,22.181163
0,0,1,7,2019,305.70266129032257,0.6723399999999999,3.3747580645161293,26.591246
0,0,0,8,2019,,12.185151,,12.183437
0,1,0,8,2019,219.78629032258067,104.764596,5.61806451612903,72.538802
0,0,1,8,2019,268.702419354839,0.228318,3.2090725806451603,23.104833
1,0,0,9,2019,154.00674999999995,143.25233,7.142666666666668,17.842917
0,1,0,9,2019,172.41437499999992,174.76959499999998,6.813500000000001,61.276593999999996
0,0,1,9,2019,187.2740416666668,75.653161,3.9452500000000033,128.646827
0,0,1,9,2019,202.59666666666664,6.836360000000001,5.77325,177.450218
1,0,0,10,2019,83.92435483870966,189.006396,8.207983870967743,10.937538
1,0,0,10,2019,,809.263325,,80.814767
0,0,1,10,2019,109.50120967741934,117.304101,3.978669354838709,80.145562
0,0,1,10,2019,133.66745967741934,8.216448,6.0652822580645145,125.503918
1,0,0,11,2019,48.56037499999999,171.434254,8.207333333333331,7.1422479999999995
0,1,0,11,2019,54.26000000000002,206.069551,7.959583333333334,22.897821
0,0,1,11,2019,60.80129166666672,106.842541,4.1685833333333315,46.342011
0,0,1,11,2019,76.06925000000005,1.1245479999999999,5.720333333333335,8.735486
0,0,0,12,2019,,29.593662,,4.417308
1,0,0,12,2019,,1096.094233,,29.875742
0,0,0,6,2020,,12.849027,,14.699341
0,0,0,10,2020,,30.646021,,8.002121
0,1,0,2,2020,80.74103448275861,343.680598,9.350000000000009,32.687129999999996
0,1,0,4,2020,210.95725,140.866315,5.805625000000001,70.8651
0,1,0,12,2020,40.03641129032258,285.78671099999997,8.436491935483867,19.455587
0,0,1,11,2020,89.10329166666669,12.204157,5.175041666666667,104.27224
0,0,1,6,2020,302.2435833333331,1.512907,4.670250000000002,25.700738
0,0,1,7,2020,313.6775403225805,0.42036599999999996,3.4471370967741937,27.856516999999997
0,0,1,11,2020,96.39487500000004,0.48521899999999996,4.187249999999998,13.0057
0,0,1,12,2020,64.51729838709674,1.195167,4.9399596774193535,9.674814
1,0,0,1,2020,38.19193548387099,1175.4809,8.047338709677419,3.000562
1,0,0,2,2020,64.86323275862068,1836.0798579999998,10.785560344827598,7.722457
1,0,0,5,2020,265.11580645161285,726.056642,6.013346774193548,23.867788
1,0,0,6,2020,248.5192916666668,567.901227,5.542833333333338,20.972684
1,0,0,10,2020,78.4006451612903,1290.42211,7.866814516129033,9.708838
0,1,0,1,2020,50.65665322580646,332.256062,7.160362903225808,12.186985
1,0,0,1,2020,43.29338709677422,215.115244,8.707540322580648,4.766503
1,0,0,7,2020,263.5127822580644,111.757302,6.244475806451617,27.684078999999997
1,0,0,9,2020,154.32070833333333,106.15609599999999,5.77275,19.939157
0,0,1,10,2020,96.32983870967735,247.10663300000002,6.647580645161296,207.83185
0,0,1,3,2020,150.96419354838704,96.037937,3.657096774193549,110.410308
0,0,1,4,2020,225.4571666666666,67.64169,3.066875,139.158867
0,0,1,6,2020,264.1214166666666,246.977511,5.812041666666665,313.45136
0,0,1,7,2020,294.89685483870966,250.536028,5.604798387096771,358.650537
0,0,1,12,2020,51.205241935483855,370.983197,6.4683870967741965,76.796211
1,0,0,11,2020,,644.444783,,29.915236
0,1,0,7,2020,281.57201612903225,86.766438,4.038951612903223,52.006077000000005
1,0,0,1,2016,38.776437246963546,,6.1308502024291505,
1,0,0,1,2016,38.8795951417004,,7.882550607287438,
1,0,0,2,2016,65.88374999999994,,6.926637931034483,
1,0,0,2,2016,74.54866379310347,,8.113793103448277,
1,0,0,3,2016,118.70631578947369,,5.711842105263162,
1,0,0,3,2016,117.18266917293231,,7.0111278195488715,
1,0,0,4,2016,183.413125,,4.4960416666666685,
1,0,0,4,2016,187.56325,,5.597291666666666,
1,0,0,5,2016,206.47100806451604,,4.349838709677419,
1,0,0,5,2016,199.88883064516136,,5.518508064516127,
1,0,0,6,2016,203.04654166666663,,3.861375,
1,0,0,6,2016,188.93137499999992,,4.831374999999995,
1,0,0,7,2016,236.37923387096782,,3.524798387096775,
1,0,0,7,2016,228.00217741935487,,4.512056451612906,
1,0,0,8,2016,213.43826612903226,,3.6354838709677435,
1,0,0,8,2016,213.31487903225792,,4.780362903225803,
1,0,0,9,2016,161.34941666666657,,3.751458333333334,
1,0,0,9,2016,145.6577499999999,,4.669041666666663,
1,0,0,10,2016,96.14620967741932,,4.366370967741935,
1,0,0,10,2016,101.12649193548391,,5.0040725806451585,
1,0,0,11,2016,46.47324999999999,,5.073958333333331,
1,0,0,11,2016,47.27862499999997,,6.471416666666667,
1,0,0,12,2016,42.118387096774185,,3.8600403225806432,
1,0,0,12,2016,40.32649193548389,,4.8631451612903245,
1,0,0,1,2017,47.272741935483864,,5.053024193548387,
1,0,0,1,2017,45.0932258064516,,6.122943548387092,
1,0,0,2,2017,68.91964285714289,,5.365491071428573,
1,0,0,2,2017,64.2091517857143,,6.945178571428572,
1,0,0,3,2017,128.66576612903216,,5.290443548387097,
1,0,0,3,2017,113.41927419354842,,6.410685483870964,
1,0,0,4,2017,194.72199999999995,,4.403374999999999,
1,0,0,4,2017,198.25583333333344,,5.020124999999998,
1,0,0,5,2017,236.00814516129043,,4.023064516129032,
1,0,0,5,2017,231.10036290322586,,5.265645161290318,
1,0,0,6,2017,270.2342916666666,,4.526458333333333,
1,0,0,6,2017,267.67666666666673,,5.181250000000002,
1,0,0,7,2017,216.26294354838714,,4.318951612903226,
1,0,0,7,2017,203.83076612903218,,5.285766129032252,
1,0,0,8,2017,191.55657258064517,,3.7112096774193577,
1,0,0,8,2017,189.9354435483871,,4.451572580645159,
1,0,0,9,2017,139.77979166666657,,4.4079583333333305,
1,0,0,9,2017,133.55129166666669,,5.4288750000000014,
1,0,0,10,2017,92.69387096774187,,4.811653225806455,
1,0,0,10,2017,91.49883064516126,,5.692701612903228,
1,0,0,11,2017,47.40004166666667,,5.380208333333329,
1,0,0,11,2017,51.085583333333346,,6.038124999999997,
1,0,0,12,2017,29.49193548387096,,6.705887096774191,
1,0,0,12,2017,29.10842741935484,,7.834193548387098,
1,0,0,1,2018,33.689433198380584,,7.307773279352222,
1,0,0,1,2018,31.412469635627538,,8.021740890688264,
1,0,0,2,2018,91.07004464285723,,6.059955357142855,
1,0,0,2,2018,87.9957142857143,,6.903080357142855,
1,0,0,3,2018,105.64778225806458,,6.128830645161294,
1,0,0,3,2018,100.61830645161295,,6.87774193548387,
1,0,0,4,2018,201.15283333333355,,5.194583333333336,
1,0,0,4,2018,176.72033333333326,,5.699708333333333,
1,0,0,5,2018,241.67,,4.3791129032258045,
1,0,0,5,2018,247.385120967742,,5.099395161290323,
1,0,0,6,2018,255.98137500000007,,4.218958333333332,
1,0,0,6,2018,244.5098333333333,,4.819125,
1,0,0,7,2018,268.3179435483871,,3.768145161290324,
1,0,0,7,2018,262.64637096774203,,4.400040322580645,
1,0,0,8,2018,231.68909722222224,,4.257048611111111,
1,0,0,8,2018,229.31048611111115,,4.843958333333337,
1,0,0,9,2018,175.51312499999997,,4.368291666666667,
1,0,0,9,2018,174.76591666666667,,5.136583333333336,
1,0,0,10,2018,103.68907630522092,,5.060602409638554,
1,0,0,10,2018,101.2281124497992,,5.9392771084337355,
1,0,0,11,2018,57.45020833333337,,5.474166666666667,
1,0,0,11,2018,56.75512499999999,,6.463499999999998,
1,0,0,12,2018,30.71959677419356,,6.917298387096778,
1,0,0,12,2018,31.25544354838707,,7.503911290322581,
1,0,0,1,2019,40.07798387096773,,5.9538709677419375,
1,0,0,1,2019,41.783830645161295,,6.318911290322577,
1,0,0,2,2019,93.57080357142857,,5.828392857142861,
1,0,0,2,2019,90.5725446428572,,6.460178571428576,
1,0,0,3,2019,124.92657258064509,,7.559314516129032,
1,0,0,3,2019,125.07794354838705,,7.896532258064521,
1,0,0,4,2019,183.79504166666663,,5.226249999999996,
1,0,0,4,2019,191.87795833333328,,5.64191666666667,
1,0,0,5,2019,216.2842741935487,,5.2668145161290285,
1,0,0,5,2019,218.85358870967747,,5.640161290322582,
1,0,0,6,2019,274.13583333333344,,4.679333333333334,
1,0,0,6,2019,252.73324999999997,,5.3595000000000015,
1,0,0,7,2019,276.05213709677423,,4.401048387096775,
1,0,0,7,2019,275.698508064516,,4.911532258064517,
1,0,0,8,2019,220.23552419354831,,4.434112903225802,
1,0,0,8,2019,213.88052419354844,,5.026451612903227,
1,0,0,9,2019,163.5797916666667,,5.224041666666662,
1,0,0,9,2019,160.07820833333338,,5.851041666666669,
1,0,0,10,2019,87.39778225806455,,6.225040322580641,
1,0,0,10,2019,84.27112903225806,,6.832499999999992,
1,0,0,11,2019,47.8974166666667,,5.949541666666668,
1,0,0,11,2019,46.77854166666665,,6.803749999999997,
1,0,0,12,2019,36.41891129032258,,7.304274193548392,
1,0,0,12,2019,36.1741129032258,,7.857822580645165,
1,0,0,1,2020,48.513991935483844,,6.422137096774197,
1,0,0,1,2020,43.3575,,7.178588709677423,
1,0,0,2,2020,71.13749999999997,,8.580344827586206,
1,0,0,2,2020,69.86508620689655,,9.186896551724145,
1,0,0,3,2020,132.86245967741925,,6.5922177419354835,
1,0,0,3,2020,128.4553629032258,,7.294153225806452,
1,0,0,4,2020,226.2042083333335,,4.61225,
1,0,0,4,2020,212.61879166666665,,5.1531666666666665,
1,0,0,5,2020,252.14028225806442,,4.918225806451612,
1,0,0,5,2020,255.69491935483882,,5.523870967741934,
1,0,0,6,2020,246.97125,,4.468958333333334,
1,0,0,6,2020,243.78725,,5.2552916666666665,
1,0,0,7,2020,267.8392741935483,,4.426774193548387,
1,0,0,7,2020,260.50314516129026,,5.378346774193547,
1,0,0,8,2020,216.8056854838708,,4.058104838709679,
1,0,0,8,2020,211.81911290322586,,4.7835080645161305,
1,0,0,9,2020,162.37066666666672,,4.248791666666672,
1,0,0,9,2020,158.45020833333336,,5.115916666666667,
1,0,0,10,2020,79.07338709677416,,6.596411290322582,
1,0,0,10,2020,81.63766129032255,,7.377016129032258,
1,0,0,11,2020,60.19570833333335,,5.058833333333338,
1,0,0,11,2020,57.544500000000006,,6.1530833333333375,
1,0,0,12,2020,28.976008064516147,,6.161935483870973,
1,0,0,12,2020,31.308991935483874,,7.521733870967743,
0,0,1,1,2021,51.321330645161325,,3.8333064516129034,
0,1,0,1,2021,40.03278225806451,,5.780645161290321,
0,1,0,1,2021,42.2501612903226,,7.987056451612898,
0,1,0,1,2021,40.8600806451613,,6.5792338709677445,
0,0,1,1,2021,76.86786290322586,,5.769999999999999,
1,0,0,1,2021,36.282388663967616,,6.055465587044537,
1,0,0,1,2021,0.0,,7.19,
1,0,0,1,2021,34.571774193548386,,6.966088709677415,
1,0,0,1,2021,0.0,,7.38,
1,0,0,1,2021,37.93217741935485,,7.497298387096772,
0,0,1,1,2021,52.51080645161289,,5.94935483870968,
0,0,1,1,2021,64.93423387096772,,6.699879032258066,
0,1,0,1,2021,45.31588709677422,,7.237983870967745,
0,0,1,1,2021,76.03713709677422,,7.168024193548389,
0,0,0,1,2021,38.43955465587045,,6.59995951417004,
0,0,1,2,2021,103.47495535714287,,3.655892857142857,
0,1,0,2,2021,92.83857142857143,,5.6403125,
0,1,0,2,2021,83.19803571428571,,8.909508928571421,
0,1,0,2,2021,88.66986607142859,,6.586160714285714,
0,0,1,2,2021,129.26160714285706,,5.791964285714282,
1,0,0,2,2021,87.28178571428573,,6.132053571428576,
1,0,0,2,2021,79.5979017857143,,7.380848214285708,
1,0,0,2,2021,80.04267857142857,,8.136428571428574,
0,0,1,2,2021,96.40209821428567,,6.289464285714284,
0,0,1,2,2021,103.37080357142858,,6.550133928571429,
0,1,0,2,2021,88.55455357142857,,7.771071428571429,
0,0,1,2,2021,118.69633928571423,,7.256473214285718,
0,0,0,2,2021,83.63160714285712,,6.873571428571426,
0,0,1,3,2021,0.0,,3.42,
0,1,0,3,2021,0.0,,4.92,
0,1,0,3,2021,0.0,,7.2,
0,1,0,3,2021,0.0,,5.9,
0,0,1,3,2021,0.0,,4.17,
1,0,0,3,2021,0.0,,5.61,
1,0,0,3,2021,0.0,,6.56,
1,0,0,3,2021,0.0,,6.93,
0,0,1,3,2021,0.0,,5.82,
0,0,1,3,2021,0.0,,6.74,
0,1,0,3,2021,0.0,,7.15,
0,0,1,3,2021,0.0,,6.04,
0,0,0,3,2021,0.0,,6.35,
